rep,level,mode,d_str1,n,auc,tss,range_area_pct_change_05,range_area_pct_change_maxsss,suitability_mad,schoener_d
0,3,plain,1.020408163265305,2058,0.8359110940581742,0.4541258679090717,1.8765133171912836,0.29895366218236175,0.02899916580009287,0.9183145043974499
0,3,stratified,0.0,2058,0.8441614499829948,0.46760414239045245,0.9079903147699757,0.3978779840848806,0.026395538725493405,0.9266300718824484
0,10,plain,3.2555879494655002,2058,0.8013609186978718,0.40190879531366924,11.501210653753027,11.568938193343898,0.062112477518132654,0.8326097752248302
0,10,stratified,0.0,2058,0.8248547800565764,0.44392532466755735,9.86682808716707,11.366906474820144,0.053261804860661476,0.8542922306526954
0,20,plain,7.24003887269193,2058,0.7388261569689606,0.340847864802134,14.164648910411623,6.65024630541872,0.09713970030717042,0.7600436694622427
0,20,stratified,0.0,2058,0.7942598960655897,0.4179644122806465,10.714285714285714,8.520179372197308,0.07603432199048187,0.8007736071621886
1,3,plain,0.7288629737609327,2058,0.8333286081602926,0.45629093054275593,1.0526315789473684,-3.6989795918367347,0.02883897320270415,0.9186288612321243
1,3,stratified,0.0,2058,0.8372856840602932,0.4726821302165138,2.848297213622291,2.3383768913342506,0.026936008920804968,0.9253779769912269
1,10,plain,3.984450923226433,2058,0.7857360948486519,0.3943193169673479,0.9907120743034057,1.1004126547455295,0.05986217873101887,0.8337749180194101
1,10,stratified,0.0,2058,0.8212688374874315,0.4463947807451534,7.863777089783282,5.1664753157290475,0.04907047849638496,0.8649963339953339
1,20,plain,7.434402332361515,2058,0.7562735610664378,0.3429340404546858,9.226006191950464,7.290233837689134,0.10290574560227424,0.7471029221753568
1,20,stratified,0.0,2058,0.796005339200007,0.43254230882194766,13.498452012383902,18.55807743658211,0.07579495997410089,0.8009000808350926
2,3,plain,1.0689990281827022,2058,0.8376414903089221,0.4616788978478527,3.0340557275541795,0.12626262626262627,0.02897864860269063,0.9173304073447258
2,3,stratified,0.0,2058,0.8396166495569966,0.4704595029861467,3.281733746130031,-0.4329004329004329,0.029210705892483813,0.9172373296600324
2,10,plain,3.7414965986394577,2058,0.7990115699933463,0.3959462107161729,8.854489164086687,5.500705218617771,0.06154339167371718,0.8301470785400396
